epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.7713133692741394,,,,,
0,65,,,0.46342000365257263,1.8047267198562622,0.6469748616218567,0.9609527587890625,0.6469748616218567
0,65,0.8134273886680603,,,,,,
1,99,,0.7347110509872437,,,,,
1,131,,,0.4358893930912018,1.6835238933563232,0.6074297428131104,0.922595739364624,0.6074297428131104
1,131,0.737664520740509,,,,,,
2,149,,0.7243647575378418,,,,,
2,197,,,0.4206082224845886,1.6097230911254883,0.5900755524635315,0.8868215084075928,0.5900755524635315
2,197,0.7100803256034851,,,,,,
3,199,,0.6951960325241089,,,,,
3,249,,0.6934037208557129,,,,,
3,263,,,0.40824630856513977,1.5761301517486572,0.578749418258667,0.8463262915611267,0.578749418258667
3,263,0.6936520338058472,,,,,,
4,299,,0.6419863700866699,,,,,
4,329,,,0.4100155830383301,1.6427925825119019,0.5826958417892456,0.8415133357048035,0.5826958417892456
4,329,0.682622492313385,,,,,,
5,330,,,0.554025411605835,1.5840473175048828,0.7151073813438416,1.0991182327270508,0.7151073813438416
